Rank,Country/Territory,Name,Date,Points Accumulated
97,IND,Saneeth Dayanand,2024-06-11,"2,310"
97,ITA,Giovanni Toti,2024-06-11,"2,310"
100,TPE,Cheng Kai,2024-06-11,"2,110"
1,TPE,Chou Tien Chen,2024-06-25,"64,520"
2,CHN,Shi Yu Qi,2024-06-25,"61,800"
3,MAS,Lee Zii Jia,2024-06-25,"58,900"
4,TPE,Lin Chun-Yi,2024-06-25,"57,860"
5,DEN,Anders Antonsen,2024-06-25,"53,830"
6,SGP,Loh Kean Yew,2024-06-25,"50,600"
7,TPE,Chia Hao Lee,2024-06-25,"48,970"
8,TPE,Wang Tzu Wei,2024-06-25,"48,020"
9,HKG,Ng Ka Long Angus,2024-06-25,"45,580"
10,THA,Kunlavut Vitidsarn,2024-06-25,"44,510"
11,TPE,Su Li Yang,2024-06-25,"43,270"
12,JPN,Kenta Nishimoto,2024-06-25,"43,260"
13,CHN,Li Shi Feng,2024-06-25,"43,250"
14,JPN,Kodai Naraoka,2024-06-25,"41,850"
15,CHN,Lu Guang Zu,2024-06-25,"40,830"
16,FRA,Christo Popov,2024-06-25,"40,040"
17,INA,Anthony Sinisuka Ginting,2024-06-25,"39,110"
18,FRA,Toma Junior Popov,2024-06-25,"37,910"
19,IND,Lakshya Sen,2024-06-25,"37,370"
20,HKG,Lee Cheuk Yiu,2024-06-25,"36,290"
21,DEN,Viktor Axelsen,2024-06-25,"36,220"
22,IND,Kiran George,2024-06-25,"36,090"
23,THA,Kantaphon Wangcharoen,2024-06-25,"35,590"
24,DEN,Rasmus Gemke,2024-06-25,"35,290"
25,CAN,Brian Yang,2024-06-25,"34,880"
26,MAS,Leong Jun Hao,2024-06-25,"33,980"
27,IND,Prannoy H. S.,2024-06-25,"33,160"
28,TPE,Chi Yu Jen,2024-06-25,"31,540"
29,IND,Kidambi Srikanth,2024-06-25,"30,650"
30,IND,Priyanshu Rajawat,2024-06-25,"30,300"
31,INA,Jonatan Christie,2024-06-25,"29,860"
32,INA,Chico Aura Dwi Wardoyo,2024-06-25,"29,240"
33,DEN,Magnus Johannesen,2024-06-25,"29,200"
34,JPN,Koki Watanabe,2024-06-25,"27,600"
35,CHN,Lei Lan Xi,2024-06-25,"27,210"
36,CHN,Weng Hong Yang,2024-06-25,"26,260"
37,INA,Alwi Farhan,2024-06-25,"22,870"
38,IND,Sathish Kumar Karunakaran,2024-06-25,"22,350"
39,MAS,Cheam June Wei,2024-06-25,"20,620"
40,DEN,Mads Christophersen,2024-06-25,"20,040"
41,JPN,Takuma Obayashi,2024-06-25,"19,800"
42,KOR,Jeon Hyeok Jin,2024-06-25,"19,280"
43,BEL,Julien Carraggi,2024-06-25,"19,250"
44,JPN,Kanta Tsuneyama,2024-06-25,"18,650"
45,FRA,Alex Lanier,2024-06-25,"18,160"
46,IND,Mithun Manjunath,2024-06-25,"15,810"
47,JPN,Koo Takahashi,2024-06-25,"14,840"
48,IND,Meiraba Luwang Maisnam,2024-06-25,"14,280"
49,HKG,Jason Gunawan,2024-06-25,"13,850"
50,CHN,Zhao Jun Peng,2024-06-25,"13,380"
51,IND,Sameer Verma,2024-06-25,"12,980"
52,JPN,Yushi Tanaka,2024-06-25,"12,520"
53,ISR,Misha Zilberman,2024-06-25,"11,910"
54,BRA,Ygor Coelho,2024-06-25,"11,730"
55,IND,Ayush Shetty,2024-06-25,"11,580"
56,MAS,Soong Joo Ven,2024-06-25,"11,570"
57,IRL,Nhat Nguyen,2024-06-25,"11,470"
58,SGP,Jia Heng Jason Teh,2024-06-25,"11,220"
59,IND,S.Sankar Muthusamy Subramanian,2024-06-25,"11,160"
60,NED,Mark Caljouw,2024-06-25,"11,000"
61,INA,Shesar Hiren Rhustavito,2024-06-25,"10,280"
62,INA,Yohanes Saut Marcellyno,2024-06-25,"9,720"
63,MAS,Hoh Justin,2024-06-25,"9,630"
64,FIN,Kalle Koljonen,2024-06-25,"9,390"
65,TPE,Huang Yu Kai,2024-06-25,"9,230"
66,TPE,Kuo Kuan Lin,2024-06-25,"9,060"
67,INA,Alvi Wijaya Chairullah,2024-06-25,"9,000"
68,FRA,Arnaud Merkle,2024-06-25,"8,310"
69,THA,Panitchaphon Teeraratsakul,2024-06-25,"7,930"
70,HKG,Chan Yin Chak,2024-06-25,"7,290"
71,CZE,Jan Louda,2024-06-25,"6,520"
72,IND,Kartikey Gulshan Kumar,2024-06-25,"6,350"
73,IND,Chirag Sen,2024-06-25,"6,310"
74,TPE,Cheng Kai,2024-06-25,"5,960"
75,AZE,Ade Resky Dwicahyo,2024-06-25,"5,600"
76,IND,Ravi Ravi,2024-06-25,"5,560"
77,CHN,Wang Zheng Xing,2024-06-25,"5,500"
78,IND,Subhankar Dey,2024-06-25,"5,140"
79,TPE,Wang Po-Wei,2024-06-25,"4,860"
80,CHN,Liu Liang,2024-06-25,"4,680"
81,ESP,Pablo Abian,2024-06-25,"4,420"
82,IND,Raghu Mariswamy,2024-06-25,"4,410"
83,AUS,Jack Yu,2024-06-25,"4,330"
83,CAN,Xiaodong Sheng,2024-06-25,"4,330"
85,TPE,Liao Jhuo-Fu,2024-06-25,"3,940"
86,CHN,Dong Tian Yao,2024-06-25,"3,850"
87,ISR,Daniil Dubovenko,2024-06-25,"3,780"
88,IND,Abhishek Yeligar,2024-06-25,"3,750"
89,FRA,Lucas Claerbout,2024-06-25,"3,730"
90,KAZ,Dmitriy Panarin,2024-06-25,"3,660"
90,BRA,Jonathan Matias,2024-06-25,"3,660"
92,MAS,Ong Zhen Yi,2024-06-25,"3,420"
93,TPE,Chen Chi Ting,2024-06-25,"3,400"
93,TPE,Huang Yu,2024-06-25,"3,400"
95,TPE,Yang Yang,2024-06-25,"3,130"
96,IND,Lokesh Reddy Kalagotla,2024-06-25,"3,130"
97,IND,Siddhanth Gupta,2024-06-25,"3,090"
98,JPN,Riku Hatano,2024-06-25,"3,030"
99,MAS,Ng Tze Yong,2024-06-25,"3,000"
100,IND,Sai Praneeth B.,2024-06-25,"2,960"
1,CHN,Shi Yu Qi,2024-09-03,"74,540"
2,TPE,Chou Tien Chen,2024-09-03,"71,210"
3,DEN,Anders Antonsen,2024-09-03,"66,570"
4,TPE,Lin Chun-Yi,2024-09-03,"64,160"
5,MAS,Lee Zii Jia,2024-09-03,"61,560"
6,JPN,Kodai Naraoka,2024-09-03,"59,630"
7,TPE,Chia Hao Lee,2024-09-03,"57,200"
8,HKG,Ng Ka Long Angus,2024-09-03,"56,880"
9,JPN,Kenta Nishimoto,2024-09-03,"56,570"
10,SGP,Loh Kean Yew,2024-09-03,"53,260"
11,CHN,Lu Guang Zu,2024-09-03,"52,690"
12,TPE,Wang Tzu Wei,2024-09-03,"52,400"
13,TPE,Su Li Yang,2024-09-03,"50,910"
14,CHN,Li Shi Feng,2024-09-03,"48,290"
15,HKG,Lee Cheuk Yiu,2024-09-03,"45,370"
16,THA,Kantaphon Wangcharoen,2024-09-03,"44,990"
17,CAN,Brian Yang,2024-09-03,"44,740"
18,THA,Kunlavut Vitidsarn,2024-09-03,"44,510"
19,JPN,Koki Watanabe,2024-09-03,"44,360"
20,INA,Anthony Sinisuka Ginting,2024-09-03,"41,770"
21,CHN,Lei Lan Xi,2024-09-03,"41,640"
22,DEN,Rasmus Gemke,2024-09-03,"41,110"
23,FRA,Alex Lanier,2024-09-03,"40,850"
24,IND,Priyanshu Rajawat,2024-09-03,"40,570"
25,MAS,Leong Jun Hao,2024-09-03,"40,520"
26,FRA,Christo Popov,2024-09-03,"40,040"
27,IND,Kiran George,2024-09-03,"38,750"
28,JPN,Yushi Tanaka,2024-09-03,"38,060"
29,FRA,Toma Junior Popov,2024-09-03,"37,910"
30,IND,Lakshya Sen,2024-09-03,"37,370"
31,TPE,Chi Yu Jen,2024-09-03,"36,420"
32,DEN,Viktor Axelsen,2024-09-03,"36,220"
33,INA,Chico Aura Dwi Wardoyo,2024-09-03,"35,780"
34,IND,Prannoy H. S.,2024-09-03,"33,160"
35,JPN,Takuma Obayashi,2024-09-03,"32,410"
36,CHN,Weng Hong Yang,2024-09-03,"31,140"
37,IND,Kidambi Srikanth,2024-09-03,"30,650"
38,INA,Jonatan Christie,2024-09-03,"29,860"
39,DEN,Magnus Johannesen,2024-09-03,"29,200"
40,IND,Sathish Kumar Karunakaran,2024-09-03,"27,180"
41,KOR,Jeon Hyeok Jin,2024-09-03,"25,820"
42,JPN,Koo Takahashi,2024-09-03,"25,270"
43,INA,Alwi Farhan,2024-09-03,"24,520"
44,MAS,Cheam June Wei,2024-09-03,"23,650"
45,JPN,Kanta Tsuneyama,2024-09-03,"22,970"
46,SGP,Jia Heng Jason Teh,2024-09-03,"20,560"
47,DEN,Mads Christophersen,2024-09-03,"20,040"
48,BEL,Julien Carraggi,2024-09-03,"19,250"
49,FRA,Arnaud Merkle,2024-09-03,"18,160"
50,HKG,Jason Gunawan,2024-09-03,"17,960"
51,IRL,Nhat Nguyen,2024-09-03,"17,820"
52,IND,S.Sankar Muthusamy Subramanian,2024-09-03,"17,700"
53,IND,Ayush Shetty,2024-09-03,"17,210"
54,ISR,Misha Zilberman,2024-09-03,"16,880"
55,TPE,Huang Yu Kai,2024-09-03,"16,420"
56,IND,Sameer Verma,2024-09-03,"16,010"
57,IND,Mithun Manjunath,2024-09-03,"15,810"
58,CHN,Wang Zheng Xing,2024-09-03,"15,450"
59,BRA,Ygor Coelho,2024-09-03,"14,480"
60,IND,Meiraba Luwang Maisnam,2024-09-03,"14,280"
61,MAS,Soong Joo Ven,2024-09-03,"13,680"
62,CHN,Zhao Jun Peng,2024-09-03,"13,380"
63,INA,Shesar Hiren Rhustavito,2024-09-03,"12,390"
64,TPE,Wang Po-Wei,2024-09-03,"12,050"
65,TPE,Liao Jhuo-Fu,2024-09-03,"11,820"
66,CZE,Jan Louda,2024-09-03,"11,790"
67,MAS,Hoh Justin,2024-09-03,"11,740"
68,FIN,Kalle Koljonen,2024-09-03,"11,610"
69,INA,Yohanes Saut Marcellyno,2024-09-03,"11,460"
70,NED,Mark Caljouw,2024-09-03,"11,000"
71,HKG,Chan Yin Chak,2024-09-03,"10,800"
72,TPE,Kuo Kuan Lin,2024-09-03,"10,660"
73,THA,Panitchaphon Teeraratsakul,2024-09-03,"10,030"
74,INA,Alvi Wijaya Chairullah,2024-09-03,"9,000"
75,CAN,Xiaodong Sheng,2024-09-03,"7,390"
76,IND,Kartikey Gulshan Kumar,2024-09-03,"7,010"
77,JPN,Riku Hatano,2024-09-03,"6,880"
78,ESP,Pablo Abian,2024-09-03,"6,640"
79,TPE,Cheng Kai,2024-09-03,"6,470"
80,IND,Saneeth Dayanand,2024-09-03,"6,430"
81,BRA,Jonathan Matias,2024-09-03,"6,410"
82,IND,Chirag Sen,2024-09-03,"6,310"
83,FIN,Joakim Oldorff,2024-09-03,"6,220"
84,ITA,Giovanni Toti,2024-09-03,"6,200"
85,AZE,Ade Resky Dwicahyo,2024-09-03,"6,110"
86,ESA,Uriel Francisco Canjura Artiga,2024-09-03,"5,840"
87,IND,Ravi Ravi,2024-09-03,"5,560"
88,INA,Moh. Zaki Ubaidillah,2024-09-03,"5,500"
88,CHN,Hu Zhe An,2024-09-03,"5,500"
90,MAS,Kok Jing Hong,2024-09-03,"5,200"
91,CHN,Liu Liang,2024-09-03,"5,190"
92,IND,Subhankar Dey,2024-09-03,"5,140"
93,INA,Ikhsan Leonardo Imanuel Rumbay,2024-09-03,"4,830"
94,MAS,Ong Zhen Yi,2024-09-03,"4,710"
95,ISR,Daniil Dubovenko,2024-09-03,"4,660"
96,AUS,Ricky Tang,2024-09-03,"4,530"
97,IND,Raghu Mariswamy,2024-09-03,"4,410"
98,CHN,Dong Tian Yao,2024-09-03,"4,360"
99,AUS,Jack Yu,2024-09-03,"4,330"
100,THA,Korakrit Laotrakul,2024-09-03,"4,180"
1,TPE,Chou Tien Chen,2024-08-13,"64,520"
2,CHN,Shi Yu Qi,2024-08-13,"61,800"
3,MAS,Lee Zii Jia,2024-08-13,"58,900"
4,DEN,Anders Antonsen,2024-08-13,"58,870"
5,TPE,Lin Chun-Yi,2024-08-13,"57,860"
6,HKG,Ng Ka Long Angus,2024-08-13,"50,620"
7,SGP,Loh Kean Yew,2024-08-13,"50,600"
8,TPE,Chia Hao Lee,2024-08-13,"48,970"
9,TPE,Su Li Yang,2024-08-13,"48,540"
10,JPN,Kenta Nishimoto,2024-08-13,"48,300"
11,TPE,Wang Tzu Wei,2024-08-13,"48,020"
12,JPN,Kodai Naraoka,2024-08-13,"46,890"
13,THA,Kunlavut Vitidsarn,2024-08-13,"44,510"
14,CHN,Li Shi Feng,2024-08-13,"43,250"
15,JPN,Koki Watanabe,2024-08-13,"41,700"
16,CHN,Lu Guang Zu,2024-08-13,"40,830"
17,IND,Priyanshu Rajawat,2024-08-13,"40,570"
18,FRA,Christo Popov,2024-08-13,"40,040"
19,INA,Anthony Sinisuka Ginting,2024-08-13,"39,110"
20,THA,Kantaphon Wangcharoen,2024-08-13,"38,680"
21,CAN,Brian Yang,2024-08-13,"38,480"
22,FRA,Toma Junior Popov,2024-08-13,"37,910"
23,DEN,Rasmus Gemke,2024-08-13,"37,510"
24,IND,Lakshya Sen,2024-08-13,"37,370"
25,HKG,Lee Cheuk Yiu,2024-08-13,"36,290"
26,DEN,Viktor Axelsen,2024-08-13,"36,220"
27,IND,Kiran George,2024-08-13,"36,090"
28,CHN,Lei Lan Xi,2024-08-13,"35,380"
29,MAS,Leong Jun Hao,2024-08-13,"33,980"
30,IND,Prannoy H. S.,2024-08-13,"33,160"
31,TPE,Chi Yu Jen,2024-08-13,"31,540"
32,IND,Kidambi Srikanth,2024-08-13,"30,650"
33,INA,Jonatan Christie,2024-08-13,"29,860"
34,JPN,Yushi Tanaka,2024-08-13,"29,790"
35,INA,Chico Aura Dwi Wardoyo,2024-08-13,"29,240"
36,DEN,Magnus Johannesen,2024-08-13,"29,200"
37,FRA,Alex Lanier,2024-08-13,"27,630"
38,CHN,Weng Hong Yang,2024-08-13,"26,260"
39,JPN,Takuma Obayashi,2024-08-13,"26,150"
40,MAS,Cheam June Wei,2024-08-13,"23,650"
41,INA,Alwi Farhan,2024-08-13,"22,870"
42,IND,Sathish Kumar Karunakaran,2024-08-13,"22,860"
43,DEN,Mads Christophersen,2024-08-13,"20,040"
44,KOR,Jeon Hyeok Jin,2024-08-13,"19,280"
45,BEL,Julien Carraggi,2024-08-13,"19,250"
46,JPN,Koo Takahashi,2024-08-13,"18,730"
47,JPN,Kanta Tsuneyama,2024-08-13,"18,650"
48,SGP,Jia Heng Jason Teh,2024-08-13,"18,340"
49,IRL,Nhat Nguyen,2024-08-13,"17,820"
50,IND,Ayush Shetty,2024-08-13,"17,210"
51,ISR,Misha Zilberman,2024-08-13,"16,880"
52,IND,Mithun Manjunath,2024-08-13,"15,810"
53,CHN,Wang Zheng Xing,2024-08-13,"15,450"
54,IND,S.Sankar Muthusamy Subramanian,2024-08-13,"14,670"
55,BRA,Ygor Coelho,2024-08-13,"14,480"
56,HKG,Jason Gunawan,2024-08-13,"14,360"
57,IND,Meiraba Luwang Maisnam,2024-08-13,"14,280"
58,TPE,Huang Yu Kai,2024-08-13,"14,200"
59,MAS,Soong Joo Ven,2024-08-13,"13,680"
60,CHN,Zhao Jun Peng,2024-08-13,"13,380"
61,FRA,Arnaud Merkle,2024-08-13,"13,280"
62,IND,Sameer Verma,2024-08-13,"12,980"
63,CZE,Jan Louda,2024-08-13,"11,790"
64,MAS,Hoh Justin,2024-08-13,"11,740"
65,FIN,Kalle Koljonen,2024-08-13,"11,610"
66,TPE,Liao Jhuo-Fu,2024-08-13,"11,390"
67,NED,Mark Caljouw,2024-08-13,"11,000"
68,INA,Shesar Hiren Rhustavito,2024-08-13,"10,280"
69,THA,Panitchaphon Teeraratsakul,2024-08-13,"10,030"
70,TPE,Wang Po-Wei,2024-08-13,"9,830"
71,INA,Yohanes Saut Marcellyno,2024-08-13,"9,720"
72,TPE,Kuo Kuan Lin,2024-08-13,"9,060"
73,INA,Alvi Wijaya Chairullah,2024-08-13,"9,000"
74,HKG,Chan Yin Chak,2024-08-13,"8,580"
75,CAN,Xiaodong Sheng,2024-08-13,"7,390"
76,IND,Kartikey Gulshan Kumar,2024-08-13,"7,010"
77,ESP,Pablo Abian,2024-08-13,"6,640"
78,BRA,Jonathan Matias,2024-08-13,"6,410"
79,IND,Chirag Sen,2024-08-13,"6,310"
80,FIN,Joakim Oldorff,2024-08-13,"6,220"
81,ITA,Giovanni Toti,2024-08-13,"6,200"
82,TPE,Cheng Kai,2024-08-13,"5,960"
83,ESA,Uriel Francisco Canjura Artiga,2024-08-13,"5,840"
84,AZE,Ade Resky Dwicahyo,2024-08-13,"5,600"
85,IND,Ravi Ravi,2024-08-13,"5,560"
86,CHN,Hu Zhe An,2024-08-13,"5,500"
87,MAS,Kok Jing Hong,2024-08-13,"5,200"
88,CHN,Liu Liang,2024-08-13,"5,190"
89,IND,Subhankar Dey,2024-08-13,"5,140"
90,IND,Saneeth Dayanand,2024-08-13,"4,830"
91,MAS,Ong Zhen Yi,2024-08-13,"4,710"
92,IND,Raghu Mariswamy,2024-08-13,"4,410"
93,CHN,Dong Tian Yao,2024-08-13,"4,360"
94,AUS,Jack Yu,2024-08-13,"4,330"
95,THA,Korakrit Laotrakul,2024-08-13,"4,180"
96,ISR,Daniil Dubovenko,2024-08-13,"3,780"
97,IND,Abhishek Yeligar,2024-08-13,"3,750"
98,FRA,Lucas Claerbout,2024-08-13,"3,730"
99,KAZ,Dmitriy Panarin,2024-08-13,"3,660"
100,IND,Bhargav Somasundara,2024-08-13,"3,640"
1,TPE,Chou Tien Chen,2024-07-02,"64,520"
2,CHN,Shi Yu Qi,2024-07-02,"61,800"
3,MAS,Lee Zii Jia,2024-07-02,"58,900"
4,TPE,Lin Chun-Yi,2024-07-02,"57,860"
5,DEN,Anders Antonsen,2024-07-02,"53,830"
6,SGP,Loh Kean Yew,2024-07-02,"50,600"
7,TPE,Chia Hao Lee,2024-07-02,"48,970"
8,TPE,Wang Tzu Wei,2024-07-02,"48,020"
9,TPE,Su Li Yang,2024-07-02,"46,610"
10,HKG,Ng Ka Long Angus,2024-07-02,"45,580"
11,THA,Kunlavut Vitidsarn,2024-07-02,"44,510"
12,JPN,Kenta Nishimoto,2024-07-02,"43,260"
13,CHN,Li Shi Feng,2024-07-02,"43,250"
14,JPN,Kodai Naraoka,2024-07-02,"41,850"
15,CHN,Lu Guang Zu,2024-07-02,"40,830"
16,FRA,Christo Popov,2024-07-02,"40,040"
17,INA,Anthony Sinisuka Ginting,2024-07-02,"39,110"
18,FRA,Toma Junior Popov,2024-07-02,"37,910"
19,IND,Lakshya Sen,2024-07-02,"37,370"
20,THA,Kantaphon Wangcharoen,2024-07-02,"36,750"
21,HKG,Lee Cheuk Yiu,2024-07-02,"36,290"
22,DEN,Viktor Axelsen,2024-07-02,"36,220"
23,IND,Kiran George,2024-07-02,"36,090"
24,DEN,Rasmus Gemke,2024-07-02,"35,290"
25,CAN,Brian Yang,2024-07-02,"34,880"
26,IND,Priyanshu Rajawat,2024-07-02,"34,150"
27,MAS,Leong Jun Hao,2024-07-02,"33,980"
28,CHN,Lei Lan Xi,2024-07-02,"33,160"
29,IND,Prannoy H. S.,2024-07-02,"33,160"
30,JPN,Koki Watanabe,2024-07-02,"32,500"
31,TPE,Chi Yu Jen,2024-07-02,"31,540"
32,IND,Kidambi Srikanth,2024-07-02,"30,650"
33,INA,Jonatan Christie,2024-07-02,"29,860"
34,INA,Chico Aura Dwi Wardoyo,2024-07-02,"29,240"
35,DEN,Magnus Johannesen,2024-07-02,"29,200"
36,CHN,Weng Hong Yang,2024-07-02,"26,260"
37,INA,Alwi Farhan,2024-07-02,"22,870"
38,JPN,Takuma Obayashi,2024-07-02,"22,550"
39,IND,Sathish Kumar Karunakaran,2024-07-02,"22,350"
40,MAS,Cheam June Wei,2024-07-02,"20,620"
41,DEN,Mads Christophersen,2024-07-02,"20,040"
42,FRA,Alex Lanier,2024-07-02,"19,830"
43,JPN,Yushi Tanaka,2024-07-02,"19,520"
44,KOR,Jeon Hyeok Jin,2024-07-02,"19,280"
45,BEL,Julien Carraggi,2024-07-02,"19,250"
46,JPN,Kanta Tsuneyama,2024-07-02,"18,650"
47,JPN,Koo Takahashi,2024-07-02,"16,510"
48,SGP,Jia Heng Jason Teh,2024-07-02,"16,120"
49,IND,Mithun Manjunath,2024-07-02,"15,810"
50,ISR,Misha Zilberman,2024-07-02,"14,660"
51,BRA,Ygor Coelho,2024-07-02,"14,480"
52,IND,Meiraba Luwang Maisnam,2024-07-02,"14,280"
53,IRL,Nhat Nguyen,2024-07-02,"14,220"
54,HKG,Jason Gunawan,2024-07-02,"13,850"
55,CHN,Zhao Jun Peng,2024-07-02,"13,380"
56,IND,Ayush Shetty,2024-07-02,"13,250"
57,IND,Sameer Verma,2024-07-02,"12,980"
58,TPE,Huang Yu Kai,2024-07-02,"11,980"
59,MAS,Soong Joo Ven,2024-07-02,"11,570"
60,IND,S.Sankar Muthusamy Subramanian,2024-07-02,"11,160"
61,FRA,Arnaud Merkle,2024-07-02,"11,060"
62,NED,Mark Caljouw,2024-07-02,"11,000"
63,INA,Shesar Hiren Rhustavito,2024-07-02,"10,280"
64,INA,Yohanes Saut Marcellyno,2024-07-02,"9,720"
65,MAS,Hoh Justin,2024-07-02,"9,630"
66,THA,Panitchaphon Teeraratsakul,2024-07-02,"9,600"
67,FIN,Kalle Koljonen,2024-07-02,"9,390"
68,TPE,Kuo Kuan Lin,2024-07-02,"9,060"
69,INA,Alvi Wijaya Chairullah,2024-07-02,"9,000"
70,CZE,Jan Louda,2024-07-02,"8,190"
71,TPE,Liao Jhuo-Fu,2024-07-02,"7,790"
72,TPE,Wang Po-Wei,2024-07-02,"7,610"
